file,n,m,weighted,opt,algo,con,run,rec,del
girgs/girg1700_1.soap,10001,8508574,1,1000009999,gabow,165,1308,0,2
girgs/girg1700_1.soap,10001,8508574,1,1000009999,lemon,230,1290,14,0
girgs/girg1700_1.soap,10001,8508574,1,1000009999,atofigh,139,2848,0,0
girgs/girg1700_1.soap,10001,8508574,1,1000009999,felerius,1090,2589,0,0
girgs/girg1700_1.soap,10001,8508574,1,1000009999,spaghetti,958,5112,0,0
girgs/girg1700_1.soap,10001,8508574,1,1000009999,yosupo,753,9917,0,1
girgs/girg1700_1.soap,10001,8508574,1,1000009999,matrix,564,1003,0,21
girgs/girg1000_9.soap,10001,5010564,1,1000009999,pq,126,961,0,2
girgs/girg1000_9.soap,10001,5010564,1,1000009999,treap,599,4818,0,0
girgs/girg1000_9.soap,10001,5010564,1,1000009999,hollow,98,4613,0,0
girgs/girg1000_9.soap,10001,5010564,1,1000009999,set,1191,2576,0,6
girgs/girg1000_9.soap,10001,5010564,1,1000009999,gabow,87,718,0,2
girgs/girg1000_9.soap,10001,5010564,1,1000009999,lemon,117,799,7,0
girgs/girg1000_9.soap,10001,5010564,1,1000009999,atofigh,66,1854,0,0
girgs/girg1000_9.soap,10001,5010564,1,1000009999,felerius,503,1407,0,0
girgs/girg1000_9.soap,10001,5010564,1,1000009999,spaghetti,514,2794,0,0
girgs/girg1000_9.soap,10001,5010564,1,1000009999,yosupo,430,5645,0,1
